index  confidence   rules
 408   0.997        ['15227', '15165', '15526', '15117', '15155']=>['15125', '14773']
 409   0.997        ['15227', '14867', '14970', '15180', '15155']=>['15125', '14773']
 410   0.997        ['15165', '14773', '14970', '15180', '15155']=>['15125']
 411   0.997        ['15227', '15117', '15165', '14867']=>['15125', '14773']
 412   0.996        ['14132', '14922', '14984', '15248']=>['15180']
 413   0.996        ['14132', '15525', '15010']=>['15180']
 414   0.996        ['14132', '14825', '14922']=>['15180']
 415   0.996        ['14132', '15010', '14922']=>['15180']
 416   0.996        ['14132', '15200', '15272']=>['15180', '14984']
 417   0.996        ['15125', '15227', '14970']=>['14773']
 418   0.996        ['14132', '15200', '15180', '14283']=>['14984']
 419   0.996        ['15125', '15117', '15180']=>['14773']
 420   0.996        ['15117', '15155', '14970', '15526']=>['15125', '14773']
 421   0.995        ['15227', '15117', '15155', '15526']=>['15125']
 422   0.995        ['15227', '15117', '15155', '15526']=>['14773']
 423   0.995        ['15125', '15180', '15155', '15526']=>['14773']
 424   0.995        ['15125', '15227', '15165']=>['14773']
 425   0.995        ['15117', '15180', '15155', '15526']=>['15125', '14773']
 426   0.995        ['15227', '15117', '15180', '15526']=>['15125', '14773']
 427   0.995        ['15227', '14773', '14867', '15155']=>['15125']
 428   0.995        ['14867', '14970', '15526', '15117', '15155']=>['15125', '14773']
 429   0.995        ['15227', '14867', '14773', '15526', '15180']=>['15125']
 430   0.995        ['15227', '15125', '15165', '14970']=>['14773']
 431   0.995        ['14132', '15180', '15200', '14994']=>['14984']
 432   0.995        ['15227', '14867', '15155', '14970']=>['15125']
 433   0.995        ['15227', '15165', '15526', '14970']=>['14773']
 434   0.995        ['14132', '14922', '15200', '14994']=>['14984']
 435   0.995        ['15227', '14867', '15526', '15117', '15155']=>['15125']
 436   0.995        ['15227', '14867', '15526', '15117', '15155']=>['14773']
 437   0.995        ['15165', '15155', '15526', '14970']=>['14773']
 438   0.995        ['14132', '14922', '14984', '15200', '14994']=>['15180']
 439   0.995        ['15180', '15117', '14867', '15155']=>['15125']
 440   0.995        ['15227', '14867', '14970', '15526', '15180']=>['15125', '14773']
 441   0.995        ['15227', '14773', '15165', '15155']=>['15125']
 442   0.995        ['15180', '15091', '15200', '15010']=>['14984']
 443   0.995        ['15117', '15165', '15155', '15526']=>['15125', '14773']
 444   0.995        ['14781', '15206', '15165']=>['14767']
 445   0.995        ['15227', '14867', '15526', '15117', '15180']=>['15125', '14773']
 446   0.995        ['15227', '15165', '15155', '14970']=>['15125']
 447   0.995        ['15227', '15180', '14867', '15155']=>['15125', '14773']
 448   0.995        ['15165', '14970', '15526', '15117', '15155']=>['15125', '14773']
 449   0.995        ['15227', '15180', '15165', '15526']=>['15125', '14773']
 450   0.995        ['15227', '15165', '14867', '14773', '14970']=>['15125']
 451   0.995        ['15180', '15165', '15155', '14970']=>['15125']
 452   0.995        ['15180', '15165', '15155', '15526']=>['15125', '14773']
 453   0.995        ['15125', '15117', '15526']=>['14773']
 454   0.995        ['15125', '15117', '15155', '15526']=>['14773']
 455   0.994        ['14132', '14984', '15272']=>['15180']
 456   0.994        ['15125', '15117', '14867', '15526']=>['14773']
 457   0.994        ['15125', '14867', '15155', '15526']=>['14773']
 458   0.994        ['14922', '15200', '15272']=>['14984']
 459   0.994        ['14132', '15525', '15200', '15091']=>['14984']
 460   0.994        ['14132', '15525', '15180', '15200', '15091']=>['14984']
 461   0.994        ['14867', '15526', '15125', '15117', '15155']=>['14773']
 462   0.994        ['15180', '14984', '15200', '15272']=>['14132']
 463   0.994        ['15117', '14773', '14970', '15526']=>['15125']
 464   0.994        ['14132', '15525', '14922', '15200', '15091']=>['14984']
 465   0.994        ['15180', '15525', '14922', '14984', '15010', '15200']=>['14132']
 466   0.994        ['14132', '15525', '14922', '15180', '15200', '15091']=>['14984']
 467   0.994        ['14132', '15200', '14922', '14283']=>['14984']
 468   0.994        ['14132', '14283', '14922', '14984', '15200']=>['15180']
 469   0.994        ['15227', '15117', '15155', '15526']=>['15125', '14773']
 470   0.994        ['14132', '14922', '14984', '14994']=>['15180']
 471   0.994        ['15227', '15125', '15117', '14867']=>['14773']
 472   0.994        ['14132', '15248', '15200']=>['14984']
 473   0.994        ['15227', '14773', '15165', '15526']=>['15125']
 474   0.994        ['15227', '15125', '15180', '14867']=>['14773']
 475   0.994        ['14132', '14922', '15248', '15200']=>['14984']
 476   0.994        ['14132', '14922', '15248', '15200']=>['15180']
 477   0.994        ['14867', '15180', '15155', '14970']=>['14773']
 478   0.994        ['15117', '15165', '15155']=>['14773']
 479   0.994        ['14132', '14984', '15200', '14994']=>['15180']
 480   0.994        ['15227', '14867', '15155', '14970']=>['15125', '14773']
 481   0.994        ['15227', '14867', '15526', '15117', '15155']=>['15125', '14773']
 482   0.994        ['15227', '15165', '14773', '14970', '15526']=>['15125']
 483   0.994        ['15165', '14773', '14970', '15526', '15155']=>['15125']
 484   0.994        ['15180', '15117', '14867', '15155']=>['15125', '14773']
 485   0.994        ['15227', '15165', '15155']=>['15125']
 486   0.994        ['15227', '15180', '15117', '14867']=>['15125']
 487   0.994        ['15227', '15117', '15180', '14867']=>['14773']
 488   0.994        ['14132', '14922', '15052']=>['15180']
 489   0.994        ['15227', '15165', '15526', '14867']=>['14773']
 490   0.994        ['15227', '15165', '15526', '14867']=>['15125']
 491   0.993        ['15227', '15165', '15155', '14970']=>['15125', '14773']
 492   0.993        ['14132', '15010', '15200', '15091']=>['14984']
 493   0.993        ['14132', '15010', '15200', '15091']=>['15180']
 494   0.993        ['14132', '15180', '15487', '15200']=>['14984']
 495   0.993        ['14781', '15296', '14742', '15165']=>['14767']
 496   0.993        ['15117', '14867', '15155', '15165']=>['14773']
 497   0.993        ['15227', '15180', '15165', '14970']=>['15125']
 498   0.993        ['15227', '15165', '14773', '14970', '15180']=>['15125']
 499   0.993        ['14132', '15200', '14984', '15180', '15487']=>['14922']
 500   0.993        ['15180', '15165', '15155', '14970']=>['15125', '14773']
 501   0.993        ['14132', '14922', '15200', '15010']=>['14984']
 502   0.993        ['14132', '14922', '15180', '15200', '15010']=>['14984']
 503   0.993        ['14922', '14984', '15248', '15200']=>['15180']
 504   0.993        ['14132', '15272']=>['15180']
 505   0.993        ['15525', '14922', '14984', '15180', '15091']=>['14132']
 506   0.993        ['15525', '14984', '15180', '15200', '15010']=>['14132']
 507   0.993        ['14132', '15525', '14922', '14984', '15200']=>['15180']
 508   0.993        ['15125', '15117', '14970']=>['15526']
 509   0.993        ['15525', '14922', '15180', '15200', '15010']=>['14132']
 510   0.993        ['15125', '15117', '14773', '14970']=>['15526']
 511   0.993        ['15227', '15125', '14773', '14970']=>['15526']
 512   0.993        ['15525', '14922', '15180', '15200', '15091']=>['14984']
 513   0.993        ['15525', '14922', '14984', '15180', '15200', '15091']=>['14132']
 514   0.993        ['15125', '15155', '14970']=>['15526']
 515   0.993        ['15125', '14773', '15155', '14970']=>['15526']
 516   0.993        ['14132', '15248', '15200']=>['15180']
 517   0.993        ['15125', '14773', '14867', '14970']=>['15526']
 518   0.993        ['15227', '15125', '15180', '15526']=>['14773']
 519   0.993        ['15227', '15117', '14970', '15526']=>['14773']
 520   0.993        ['15227', '15117', '14773', '14970']=>['15526']
 521   0.993        ['15227', '15125', '15117', '14970']=>['15526']
 522   0.993        ['15227', '15117', '14970', '15526']=>['15125']
 523   0.993        ['15227', '14773', '14970', '15125', '15117']=>['15526']
 524   0.993        ['15125', '15117', '15155', '14970']=>['15526']
 525   0.993        ['14773', '14970', '15125', '15117', '15155']=>['15526']
 526   0.992        ['15117', '15180', '14970', '15526']=>['14773']
 527   0.992        ['14773', '15117', '15180', '14970']=>['15526']
 528   0.992        ['15227', '15125', '15155', '14970']=>['15526']
 529   0.992        ['15125', '15117', '15180', '14970']=>['15526']
 530   0.992        ['15117', '15180', '14970', '15526']=>['15125']
 531   0.992        ['14773', '14970', '15125', '15117', '15180']=>['15526']
 532   0.992        ['15227', '14773', '14970', '15125', '15155']=>['15526']
 533   0.992        ['14132', '14922', '15248', '15200']=>['15180', '14984']
 534   0.992        ['15227', '15125', '15180', '14970']=>['15526']
 535   0.992        ['15227', '14773', '14970', '15125', '15180']=>['15526']
 536   0.992        ['15117', '15180', '15155']=>['14773']
 537   0.992        ['15125', '15117', '14867', '14970']=>['15526']
 538   0.992        ['14867', '14773', '14970', '15125', '15117']=>['15526']
 539   0.992        ['15125', '15180', '15155', '14970']=>['15526']
 540   0.992        ['14773', '14970', '15125', '15180', '15155']=>['15526']
 541   0.992        ['15227', '15125', '14867', '14970']=>['15526']
 542   0.992        ['15227', '15117', '15155', '14970']=>['15526']
 543   0.992        ['15227', '14867', '14773', '14970', '15125']=>['15526']
 544   0.992        ['15227', '15180', '15155']=>['14773']
 545   0.992        ['15227', '14773', '14970', '15117', '15155']=>['15526']
 546   0.992        ['15227', '14970', '15125', '15117', '15155']=>['15526']
 547   0.992        ['15227', '15165', '15526']=>['14773']
 548   0.992        ['15227', '14773', '14970', '15125', '15117', '15155']=>['15526']
 549   0.992        ['15125', '14867', '15155', '14970']=>['15526']
 550   0.992        ['14867', '14773', '14970', '15125', '15155']=>['15526']
 551   0.992        ['14132', '14922', '15200', '15010']=>['15180', '14984']
 552   0.992        ['15117', '15165', '15526']=>['14773']
 553   0.992        ['15117', '15180', '15155', '14970']=>['15526']
 554   0.992        ['15125', '15180', '14867', '14970']=>['15526']
 555   0.992        ['15227', '15117', '15180', '14970']=>['15526']
 556   0.992        ['15227', '14773', '14970', '15117', '15180']=>['15526']
 557   0.992        ['14970', '15125', '15117', '15180', '15155']=>['15526']
 558   0.992        ['14867', '14773', '14970', '15125', '15180']=>['15526']
 559   0.992        ['14773', '14970', '15117', '15180', '15155']=>['15526']
 560   0.992        ['15227', '14970', '15125', '15117', '15180']=>['15526']
 561   0.992        ['15296', '14767', '15011']=>['14781']
 562   0.992        ['15227', '14773', '14970', '15125', '15117', '15180']=>['15526']
 563   0.992        ['14773', '14970', '15125', '15117', '15180', '15155']=>['15526']
 564   0.992        ['15117', '15165', '15526', '14970']=>['14773']
 565   0.992        ['15227', '14867', '14970', '15526', '15117']=>['14773']
 566   0.992        ['15227', '14867', '14773', '14970', '15117']=>['15526']
 567   0.992        ['15227', '14867', '14970', '15125', '15117']=>['15526']
 568   0.992        ['15227', '14867', '14970', '15526', '15117']=>['15125']
 569   0.992        ['15125', '15117', '15165', '14970']=>['15526']
 570   0.992        ['15227', '15180', '15155', '14970']=>['15526']
 571   0.992        ['14867', '14970', '15125', '15117', '15155']=>['15526']
 572   0.992        ['15227', '14867', '14773', '14970', '15125', '15117']=>['15526']
 573   0.992        ['15227', '14773', '14970', '15180', '15155']=>['15526']
 574   0.992        ['15165', '14773', '14970', '15125', '15117']=>['15526']
 575   0.992        ['15227', '14970', '15125', '15180', '15155']=>['15526']
 576   0.992        ['14867', '14773', '14970', '15125', '15117', '15155']=>['15526']
 577   0.992        ['14132', '15487', '14984', '15200']=>['15180']
 578   0.992        ['15227', '14773', '14970', '15125', '15180', '15155']=>['15526']
 579   0.992        ['15010', '15200', '15091']=>['14984']
 580   0.992        ['15227', '15180', '14970', '14867']=>['14773']
 581   0.992        ['14132', '14922', '15200', '14994']=>['15180']
 582   0.992        ['14867', '14773', '14970', '15180', '15155']=>['15526']
 583   0.992        ['14867', '14970', '15125', '15117', '15180']=>['15526']
 584   0.992        ['14867', '14970', '15526', '15117', '15180']=>['15125']
 585   0.992        ['15227', '14867', '14970', '15125', '15155']=>['15526']
 586   0.992        ['14132', '14984', '15180', '15200', '14994']=>['14922']
 587   0.992        ['14867', '14970', '15526', '15117', '15180']=>['14773']
 588   0.992        ['14867', '14773', '14970', '15117', '15180']=>['15526']
 589   0.992        ['15227', '15165', '14773', '14970', '15125']=>['15526']
 590   0.992        ['15227', '14867', '14773', '14970', '15125', '15155']=>['15526']
 591   0.992        ['14867', '14773', '14970', '15125', '15117', '15180']=>['15526']
 592   0.992        ['15125', '15165', '15155', '14970']=>['15526']
 593   0.992        ['15165', '14773', '14970', '15125', '15155']=>['15526']
 594   0.992        ['15227', '14970', '15117', '15180', '15155']=>['15526']
 595   0.992        ['15227', '14867', '14773', '14970', '15180']=>['15526']
 596   0.992        ['15227', '14867', '14970', '15125', '15180']=>['15526']
 597   0.992        ['15227', '14773', '14970', '15117', '15180', '15155']=>['15526']
 598   0.992        ['15227', '14970', '15125', '15117', '15180', '15155']=>['15526']
 599   0.992        ['15227', '14867', '14773', '14970', '15125', '15180']=>['15526']
 600   0.992        ['15227', '14773', '14970', '15125', '15117', '15180', '15155']=>['15526']
 601   0.992        ['15227', '15165', '15155']=>['15125', '14773']
 602   0.992        ['15227', '15180', '15117', '14867']=>['15125', '14773']
 603   0.992        ['15125', '15155', '15526']=>['14773']
 604   0.992        ['15227', '15117', '15165', '14970']=>['15526']
 605   0.992        ['14867', '14970', '15125', '15180', '15155']=>['15526']
